country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","09-12-2025 21:00:00",26.146529,87.454184,CO,14,35,27
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","09-12-2025 21:00:00",25.5626095,84.663264,NO2,6,9,7
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","09-12-2025 21:00:00",16.536107,80.594233,SO2,8,12,10
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","09-12-2025 21:00:00",16.486692,80.699436,PM10,35,69,49
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","09-12-2025 21:00:00",16.486692,80.699436,NO2,23,55,36
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","09-12-2025 21:00:00",16.509717,80.612222,NO2,51,132,80
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","09-12-2025 21:00:00",16.509717,80.612222,CO,32,46,42
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","09-12-2025 21:00:00",16.509717,80.612222,OZONE,5,70,51
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","09-12-2025 21:00:00",16.554731,80.649110,OZONE,84,162,96
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","09-12-2025 21:00:00",17.72,83.3,NO2,23,183,101
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","09-12-2025 21:00:00",25.697189,85.245900,CO,12,175,21
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","09-12-2025 21:00:00",25.560083,87.553265,SO2,17,23,20
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","09-12-2025 21:00:00",26.0881305,87.93840336,CO,16,25,22
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","09-12-2025 21:00:00",27.308328,84.531742,NO2,4,13,7
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","09-12-2025 21:00:00",27.308328,84.531742,CO,12,33,30
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","09-12-2025 21:00:00",26.63086,84.90051,NH3,3,3,3
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","09-12-2025 21:00:00",25.251013,86.989001,CO,14,20,17
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","09-12-2025 21:00:00",25.265194,87.012947,PM10,165,230,189
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","09-12-2025 21:00:00",25.265194,87.012947,NH3,5,16,11
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","09-12-2025 21:00:00",25.204762,85.514960,SO2,10,10,10
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","09-12-2025 21:00:00",25.204762,85.514960,OZONE,1,17,3
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","09-12-2025 21:00:00",25.567520,83.966379,CO,21,28,25
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","09-12-2025 21:00:00",26.187500,91.744194,PM2.5,25,159,98
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","09-12-2025 21:00:00",26.181742,91.78063,NO2,3,3,3
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","09-12-2025 21:00:00",26.349082,92.68449,PM2.5,61,160,115
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","09-12-2025 21:00:00",26.349082,92.68449,NH3,4,4,4
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","09-12-2025 21:00:00",26.349082,92.68449,OZONE,8,9,9
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","09-12-2025 21:00:00",26.446912,91.439057,PM10,41,122,113
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","09-12-2025 21:00:00",25.5626095,84.663264,SO2,10,10,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","09-12-2025 21:00:00",25.5626095,84.663264,OZONE,2,38,11
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","09-12-2025 21:00:00",26.80365,84.51954,PM2.5,33,283,145
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","09-12-2025 21:00:00",26.80365,84.51954,SO2,10,23,14
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","09-12-2025 21:00:00",26.80365,84.51954,CO,64,138,94
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","09-12-2025 21:00:00",25.251013,86.989001,PM2.5,240,310,293
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","09-12-2025 21:00:00",16.5150833,80.5181667,NO2,24,112,46
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","09-12-2025 21:00:00",16.5150833,80.5181667,OZONE,3,69,56
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","09-12-2025 21:00:00",14.675886,77.593027,SO2,9,16,11
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","09-12-2025 21:00:00",13.204880,79.097889,SO2,6,33,14
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","09-12-2025 21:00:00",27.103358,93.679645,NH3,NA,NA,NA
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","09-12-2025 21:00:00",27.103358,93.679645,CO,6,70,29
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","09-12-2025 21:00:00",26.071318,91.87488,NO2,3,8,7
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","09-12-2025 21:00:00",26.071318,91.87488,NH3,4,4,4
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","09-12-2025 21:00:00",13.67,79.35,PM2.5,98,274,168
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","09-12-2025 21:00:00",13.67,79.35,OZONE,28,39,32
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","09-12-2025 21:00:00",13.615387,79.409230,CO,18,36,33
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","09-12-2025 21:00:00",25.7808257,84.7446768,NO2,2,3,3
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","09-12-2025 21:00:00",25.7808257,84.7446768,OZONE,25,51,43
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","09-12-2025 21:00:00",24.792403,84.992416,CO,37,42,38
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","09-12-2025 21:00:00",22.348441,82.549611,CO,14,104,37
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","09-12-2025 21:00:00",22.348441,82.549611,OZONE,35,36,36
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","09-12-2025 21:00:00",22.126650,83.483212,NH3,2,2,2
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","09-12-2025 21:00:00",22.126650,83.483212,SO2,2,37,15
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","09-12-2025 21:00:00",22.1910172,83.5197009,PM2.5,39,116,70
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","09-12-2025 21:00:00",22.1910172,83.5197009,NH3,1,3,2
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","09-12-2025 21:00:00",21.258815,81.578979,NH3,NA,NA,NA
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","09-12-2025 21:00:00",21.219665,81.630094,PM2.5,11,98,68
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","09-12-2025 21:00:00",21.219665,81.630094,NH3,2,2,2
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","09-12-2025 21:00:00",30.735567,76.775714,OZONE,2,99,46
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","09-12-2025 21:00:00",30.751462,76.762879,PM2.5,93,182,140
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","09-12-2025 21:00:00",30.751462,76.762879,NH3,2,3,3
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","09-12-2025 21:00:00",30.751462,76.762879,SO2,4,22,11
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","09-12-2025 21:00:00",30.719859,76.738637,NO2,23,165,46
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","09-12-2025 21:00:00",30.719859,76.738637,CO,46,104,67
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","09-12-2025 21:00:00",21.194815,81.314770,CO,17,108,42
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","09-12-2025 21:00:00",21.224231,81.408350,PM2.5,25,243,103
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","09-12-2025 21:00:00",28.647622,77.3158090,NH3,10,15,13
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","09-12-2025 21:00:00",28.4706914,77.1099364,PM2.5,75,316,222
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","09-12-2025 21:00:00",28.4706914,77.1099364,OZONE,27,81,67
India,Delhi,Delhi,"Bawana, Delhi - DPCC","09-12-2025 21:00:00",28.776200,77.051074,CO,46,106,67
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","09-12-2025 21:00:00",28.7256504,77.2011573,NO2,48,147,95
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD","09-12-2025 21:00:00",28.7256504,77.2011573,OZONE,11,172,109
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD","09-12-2025 21:00:00",28.5512005,77.2735737,PM10,148,211,175
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","09-12-2025 21:00:00",26.63086,84.90051,SO2,2,3,3
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","09-12-2025 21:00:00",26.63086,84.90051,CO,44,54,48
India,Bihar,Munger,"Town Hall, Munger - BSPCB","09-12-2025 21:00:00",25.376776,86.471523,SO2,33,66,49
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","09-12-2025 21:00:00",26.11442,85.39813,PM10,83,139,114
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","09-12-2025 21:00:00",26.1403345,85.3650192,PM2.5,98,130,111
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","09-12-2025 21:00:00",26.1403345,85.3650192,SO2,11,22,15
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","09-12-2025 21:00:00",26.1403345,85.3650192,CO,46,68,58
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","09-12-2025 21:00:00",21.371751,81.664929,NH3,3,3,3
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","09-12-2025 21:00:00",21.371751,81.664929,CO,34,36,35
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","09-12-2025 21:00:00",21.371751,81.664929,OZONE,3,9,5
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","09-12-2025 21:00:00",22.06631475,83.33820077,PM2.5,33,80,56
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","09-12-2025 21:00:00",22.06631475,83.33820077,SO2,5,11,6
India,Delhi,Delhi,"Alipur, Delhi - DPCC","09-12-2025 21:00:00",28.815329,77.153010,SO2,6,21,11
India,Delhi,Delhi,"Alipur, Delhi - DPCC","09-12-2025 21:00:00",28.815329,77.153010,OZONE,7,53,36
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","09-12-2025 21:00:00",25.599486,85.113666,NH3,3,8,6
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","09-12-2025 21:00:00",25.366336,87.117468,PM10,27,125,99
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","09-12-2025 21:00:00",25.366336,87.117468,NH3,3,3,3
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","09-12-2025 21:00:00",25.366336,87.117468,SO2,14,17,16
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","09-12-2025 21:00:00",25.03280,85.41948,PM10,66,299,154
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","09-12-2025 21:00:00",25.03280,85.41948,NO2,8,10,9
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","09-12-2025 21:00:00",25.03280,85.41948,OZONE,31,35,32
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","09-12-2025 21:00:00",25.892357,86.590325,CO,19,46,40
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","09-12-2025 21:00:00",25.859655,85.77944,NO2,7,10,8
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","09-12-2025 21:00:00",24.952822,84.002396,NH3,3,6,3
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","09-12-2025 21:00:00",30.735567,76.775714,NO2,21,141,50
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","09-12-2025 21:00:00",30.735567,76.775714,CO,68,107,98
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","09-12-2025 21:00:00",25.586562,85.043586,CO,20,146,78
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","09-12-2025 21:00:00",25.610369,85.132568,SO2,17,19,18
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","09-12-2025 21:00:00",25.610369,85.132568,CO,54,56,55
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","09-12-2025 21:00:00",25.610369,85.132568,OZONE,28,29,29
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","09-12-2025 21:00:00",25.599486,85.113666,PM10,61,324,146
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","09-12-2025 21:00:00",22.118125,83.140608,OZONE,7,153,89
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","09-12-2025 21:00:00",22.368195,82.746431,CO,16,38,20
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","09-12-2025 21:00:00",22.348441,82.549611,NH3,1,2,2
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","09-12-2025 21:00:00",28.5710274,77.0719006,SO2,25,49,32
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","09-12-2025 21:00:00",28.5710274,77.0719006,OZONE,3,111,53
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","09-12-2025 21:00:00",28.5627763,77.1180053,PM10,123,204,170
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","09-12-2025 21:00:00",28.6811736,77.3025234,NH3,9,11,10
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","09-12-2025 21:00:00",28.542460,77.191651,PM2.5,100,319,236
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","09-12-2025 21:00:00",28.542460,77.191651,PM10,139,219,179
India,Delhi,Delhi,"ITO, Delhi - CPCB","09-12-2025 21:00:00",28.628624,77.241060,PM10,40,262,171
India,Delhi,Delhi,"ITO, Delhi - CPCB","09-12-2025 21:00:00",28.628624,77.241060,NO2,64,99,75
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","09-12-2025 21:00:00",28.567890,77.250515,NH3,16,27,19
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","09-12-2025 21:00:00",28.6573814,77.1585447,NO2,59,263,128
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","09-12-2025 21:00:00",28.530785,77.271255,PM2.5,95,325,273
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","09-12-2025 21:00:00",28.530785,77.271255,NH3,11,20,15
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","09-12-2025 21:00:00",28.623763,77.287209,NH3,8,12,11
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","09-12-2025 21:00:00",28.623763,77.287209,OZONE,2,147,74
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","09-12-2025 21:00:00",28.674045,77.131023,NO2,26,81,44
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","09-12-2025 21:00:00",28.531346,77.190156,CO,54,89,65
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","09-12-2025 21:00:00",28.672342,77.315260,NO2,43,139,79
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","09-12-2025 21:00:00",28.672342,77.315260,SO2,9,35,17
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","09-12-2025 21:00:00",23.107969,72.574648,PM2.5,40,142,72
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","09-12-2025 21:00:00",22.977134,72.553024,PM10,130,199,161
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","09-12-2025 21:00:00",22.977134,72.553024,OZONE,3,20,9
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","09-12-2025 21:00:00",28.656756,77.227234,PM2.5,133,323,283
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","09-12-2025 21:00:00",28.656756,77.227234,NH3,7,11,8
India,Delhi,Delhi,"DTU, Delhi - CPCB","09-12-2025 21:00:00",28.7500499,77.1112615,SO2,27,36,30
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","09-12-2025 21:00:00",28.498571,77.264840,SO2,12,25,17
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","09-12-2025 21:00:00",28.498571,77.264840,CO,40,94,57
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","09-12-2025 21:00:00",28.5710274,77.0719006,NO2,49,134,90
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","09-12-2025 21:00:00",28.674045,77.131023,SO2,2,20,11
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","09-12-2025 21:00:00",28.674045,77.131023,CO,45,106,83
India,Delhi,Delhi,"Pusa, Delhi - DPCC","09-12-2025 21:00:00",28.639652,77.146275,PM2.5,130,376,309
India,Delhi,Delhi,"Pusa, Delhi - DPCC","09-12-2025 21:00:00",28.639652,77.146275,NO2,50,136,110
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","09-12-2025 21:00:00",28.563262,77.186937,CO,42,110,69
India,Delhi,Delhi,"Rohini, Delhi - DPCC","09-12-2025 21:00:00",28.732528,77.119920,PM10,126,399,240
India,Delhi,Delhi,"Rohini, Delhi - DPCC","09-12-2025 21:00:00",28.732528,77.119920,SO2,15,36,22
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","09-12-2025 21:00:00",28.6514781,77.1473105,NO2,50,145,76
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","09-12-2025 21:00:00",28.5504249,77.2159377,NH3,7,11,10
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","09-12-2025 21:00:00",28.5504249,77.2159377,CO,20,98,37
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","09-12-2025 21:00:00",28.710508,77.249485,NO2,26,101,56
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","09-12-2025 21:00:00",28.531346,77.190156,PM2.5,127,362,280
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","09-12-2025 21:00:00",23.002657,72.591912,PM10,42,214,101
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","09-12-2025 21:00:00",23.002657,72.591912,CO,18,32,25
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","09-12-2025 21:00:00",23.016834,72.625775,NO2,13,86,41
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","09-12-2025 21:00:00",23.016834,72.625775,NH3,4,8,5
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","09-12-2025 21:00:00",23.041137,72.456691,NH3,10,16,13
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","09-12-2025 21:00:00",23.041137,72.456691,SO2,2,32,7
India,Delhi,Delhi,"Mundka, Delhi - DPCC","09-12-2025 21:00:00",28.684678,77.076574,SO2,5,19,11
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","09-12-2025 21:00:00",28.60909,77.0325413,PM2.5,141,400,235
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","09-12-2025 21:00:00",28.60909,77.0325413,SO2,3,6,4
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","09-12-2025 21:00:00",28.570173,76.933762,NH3,16,19,17
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","09-12-2025 21:00:00",28.588333,77.221667,PM10,113,192,152
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","09-12-2025 21:00:00",28.611281,77.237738,CO,26,107,54
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","09-12-2025 21:00:00",28.636429,77.201067,PM10,101,319,194
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","09-12-2025 21:00:00",29.432304,76.972765,SO2,11,11,11
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","09-12-2025 21:00:00",28.52123,76.37138,PM2.5,26,115,62
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","09-12-2025 21:00:00",29.536400,75.015800,NO2,13,25,18
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","09-12-2025 21:00:00",29.027200,77.062100,PM10,131,282,203
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","09-12-2025 21:00:00",29.027200,77.062100,SO2,7,10,8
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","09-12-2025 21:00:00",29.027200,77.062100,OZONE,25,26,26
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","09-12-2025 21:00:00",30.1480566,77.2893471,NH3,1,6,4
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","09-12-2025 21:00:00",30.1480566,77.2893471,SO2,10,16,12
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","09-12-2025 21:00:00",30.1480566,77.2893471,CO,31,110,68
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","09-12-2025 21:00:00",29.695300,77.002700,PM2.5,NA,NA,NA
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","09-12-2025 21:00:00",29.695300,77.002700,NO2,NA,NA,NA
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","09-12-2025 21:00:00",29.695300,77.002700,NH3,NA,NA,NA
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB","09-12-2025 21:00:00",29.695300,77.002700,CO,36,60,48
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","09-12-2025 21:00:00",29.966942,76.875879,PM10,117,145,128
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","09-12-2025 21:00:00",29.966942,76.875879,NO2,16,22,19
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","09-12-2025 21:00:00",29.966942,76.875879,SO2,1,16,8
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","09-12-2025 21:00:00",29.966942,76.875879,CO,20,32,25
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB","09-12-2025 21:00:00",29.966942,76.875879,OZONE,21,71,62
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","09-12-2025 21:00:00",28.360699,76.936090,PM10,98,162,136
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","09-12-2025 21:00:00",22.969611,72.643500,OZONE,19,40,25
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","09-12-2025 21:00:00",30.379589,76.778328,PM2.5,63,94,79
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","09-12-2025 21:00:00",28.6701,76.9254,SO2,7,8,7
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","09-12-2025 21:00:00",28.6701,76.9254,CO,44,54,47
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","09-12-2025 21:00:00",28.3419248,77.319699,PM2.5,233,328,304
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","09-12-2025 21:00:00",28.806223,76.141105,PM10,114,234,127
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","09-12-2025 21:00:00",28.4275,77.1465,PM10,118,482,188
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","09-12-2025 21:00:00",28.4275,77.1465,NO2,37,76,53
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","09-12-2025 21:00:00",28.4275,77.1465,NH3,11,20,15
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","09-12-2025 21:00:00",28.4275,77.1465,OZONE,10,43,33
India,Haryana,Jind,"Police Lines, Jind - HSPCB","09-12-2025 21:00:00",29.307814,76.337619,CO,1,109,48
India,Haryana,Jind,"Police Lines, Jind - HSPCB","09-12-2025 21:00:00",29.307814,76.337619,OZONE,19,48,36
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB","09-12-2025 21:00:00",29.8006,76.4155,NO2,3,33,29
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","09-12-2025 21:00:00",23.221714,72.654328,NO2,16,46,24
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","09-12-2025 21:00:00",22.410802,73.097923,PM2.5,57,241,137
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association","09-12-2025 21:00:00",22.410802,73.097923,PM10,66,178,132
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","09-12-2025 21:00:00",22.969611,72.643500,CO,8,23,11
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","09-12-2025 21:00:00",28.4417,77.3217,PM2.5,183,275,225
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB","09-12-2025 21:00:00",28.4417,77.3217,NH3,11,12,11
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","09-12-2025 21:00:00",28.422681,77.148944,NO2,22,45,32
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","09-12-2025 21:00:00",28.4227,77.0667,PM2.5,133,356,271
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","09-12-2025 21:00:00",28.806223,76.141105,OZONE,10,20,13
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","09-12-2025 21:00:00",28.206800,76.799700,PM10,NA,NA,NA
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB","09-12-2025 21:00:00",28.39072,77.30059,SO2,8,8,8
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","09-12-2025 21:00:00",23.076793,72.627874,CO,20,100,37
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","09-12-2025 21:00:00",23.243639,72.68994,PM10,65,119,94
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","09-12-2025 21:00:00",23.243639,72.68994,NO2,7,8,7
